,CountryName,CountryCode,IndicatorName,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
100,Haiti,HTI,Inflation,FP.CPI.TOTL.ZG,9.333221976,13.31672224,7.032874062,28.69957779,21.03183393,13.97300833,11.34521522,6.557227726,15.28177448,0.39388604,4.827341901,6.332794838,5.018041554,4.765024048,3.4381666,6.731840697,11.50290739,10.68008872,12.48141112,18.70378257,22.79631136,16.84152402
101,Hungary,HUN,Inflation,FP.CPI.TOTL.ZG,9.803610169,9.116809117,5.265448216,4.661016949,6.744346796,3.561517114,3.930326038,7.958745165,6.042512539,4.211711712,4.855557957,3.929920989,5.652145171,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,2.850247926,3.338586354,3.326743858,5.110965344
102,IBRD only,IBD,Inflation,FP.CPI.TOTL.ZG,4.802288869,5.536653263,4.663939685,4.507776363,4.829210836,4.869396969,5.485232068,6.143566552,9.999487616,3.664903306,4.156727227,5.671576105,4.38747657,3.984712355,3.503790931,3.396053666,2.242974557,3.323894476,3.121700194,2.57778048,2.473028448,4.398116099
103,IDA & IBRD total,IBT,Inflation,FP.CPI.TOTL.ZG,4.199288256,5.077450455,4.022881937,4.546900121,4.474992891,6.014758226,6.099142477,6.160686694,10.28768479,4.219030521,4.043062588,5.796768092,5.008525463,4.341154898,3.525662038,3.15783118,2.814957914,3.337875861,3.048914829,2.610571828,2.940295143,4.271663815
104,IDA total,IDA,Inflation,FP.CPI.TOTL.ZG,3.766693484,4.36152914,3.432803538,5.22714462,4.214993811,6.836332659,6.241033281,6.557227726,10.6597979,4.388676021,3.976552885,6.332794838,5.596070143,4.865118995,3.525662038,2.685982772,3.190561797,3.627096107,3.048914829,2.685373553,3.313322895,4.259364175
105,IDA blend,IDB,Inflation,FP.CPI.TOTL.ZG,1.704504156,3.811317484,1.922921159,2.154928099,2.42976608,3.094490115,4.25195322,4.410997042,8.033273277,3.043618479,3.343426576,4.44083401,4.177635871,2.913541936,0.912139545,1.374885426,1.650389944,0.908458256,2.324144854,2.206073058,2.116490146,2.410703122
106,Indonesia,IDN,Inflation,FP.CPI.TOTL.ZG,3.68861916,11.50011488,11.90011757,6.757317194,6.064059885,10.45319842,13.1086721,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665,1.920968006,1.560129905
107,IDA only,IDX,Inflation,FP.CPI.TOTL.ZG,3.955825307,4.492596092,4.037188828,5.668707734,4.534213741,7.12867502,6.686211281,6.980864539,11.35426848,4.561506877,4.69889065,6.595838192,5.912006025,4.957427605,4.129243069,3.22807411,3.371530035,4.057542082,3.255194839,2.744170618,3.46841178,4.370121905
109,India,IND,Inflation,FP.CPI.TOTL.ZG,4.00943591,3.779293122,4.297152039,3.805858995,3.767251735,4.24634362,5.796523376,6.372881356,8.349267049,10.88235294,11.98938992,8.911793365,9.478996914,10.01787847,6.665656719,4.906973441,4.948216341,3.328173375,3.938826467,3.729505735,6.623436776,5.131407472
111,Ireland,IRL,Inflation,FP.CPI.TOTL.ZG,5.5907173,4.872904873,4.614733277,3.49048968,2.199628507,2.429691984,3.931639895,4.897115644,4.060304951,-4.478103392,-0.922095829,2.557188832,1.696208973,0.508714869,0.182542317,-0.289879079,0.008306338,0.340531561,0.488370168,0.939044481,-0.334584625,2.358142962
112,"Iran, Islamic Rep.",IRN,Inflation,FP.CPI.TOTL.ZG,14.47675132,11.27424713,14.33593374,16.46801162,14.7615087,13.43311801,10.01589825,17.34104046,25.41050903,13.55155483,10.08936293,26.29338567,27.25681272,36.60303552,16.60655324,12.48468156,7.24542549,8.044924377,18.01411834,39.90734557,30.59413904,43.38901627
113,Iraq,IRQ,Inflation,FP.CPI.TOTL.ZG,4.978962132,16.3740815,19.3166946,33.6162106,26.96190682,36.95948092,53.23096291,-10.06749258,12.66285283,6.873615472,2.877747253,5.801455371,6.089096416,1.879498007,2.235974079,1.393330288,0.556521397,0.184058899,0.367441489,-0.19896538,0.574162679,6.041864891
114,Iceland,ISL,Inflation,FP.CPI.TOTL.ZG,5.136471232,6.405085504,5.197022302,2.055663298,3.158193243,3.987047828,6.687079061,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015,4.444239702
115,Israel,ISR,Inflation,FP.CPI.TOTL.ZG,1.053575432,1.15350488,5.756578947,0.725764645,-0.411734431,1.312661499,2.060803918,0.459816074,4.55721393,3.340312143,2.716640575,3.478572709,1.689481892,1.576211979,0.486495554,-0.634390651,-0.546034946,0.244953121,0.817323896,0.844128709,-0.5884303,1.492288454
116,Italy,ITA,Inflation,FP.CPI.TOTL.ZG,2.537685321,2.785165427,2.465323192,2.672555528,2.206736614,1.985292985,2.09084391,1.829741122,3.347832584,0.774768131,1.525516021,2.780632729,3.041363332,1.219993423,0.24104743,0.0387904,-0.094016657,1.226533166,1.137487636,0.611246944,-0.137707574,1.873783258
117,Jamaica,JAM,Inflation,FP.CPI.TOTL.ZG,8.171083561,6.801909308,7.076350093,10.08695652,13.55450237,15.05286589,8.561064087,9.244820673,22.0228385,9.592245989,12.610552,7.555856466,6.873977087,9.341500766,8.274078862,3.691542289,2.351021975,4.37839865,3.736638822,3.905100009,5.226777793,5.862782428
118,Jordan,JOR,Inflation,FP.CPI.TOTL.ZG,0.666880926,1.772204374,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,1.346093772
119,Japan,JPN,Inflation,FP.CPI.TOTL.ZG,-0.676578684,-0.740055504,-0.923494027,-0.256541816,-0.008573388,-0.282946069,0.249355116,0.060039454,1.380078862,-1.35283673,-0.728243208,-0.272455616,-0.04406451,0.335037912,2.759226714,0.795279631,-0.127258844,0.484199796,0.989094598,0.468776159,-0.024995834,-0.233352779
121,Kenya,KEN,Inflation,FP.CPI.TOTL.ZG,9.980025154,5.738598143,1.961308217,9.81569063,11.62403554,10.31277836,14.45373421,9.75888023,26.23981664,9.234125924,3.961388891,14.02249396,9.377767482,5.71749357,6.878154993,6.582174403,6.297157525,8.005722791,4.689819761,5.235859994,5.404814672,6.110909164
122,Kyrgyz Republic,KGZ,Inflation,FP.CPI.TOTL.ZG,18.70073428,6.919679894,2.134209863,2.974612952,4.110650847,4.338673918,5.552123332,10.23010327,24.52010242,6.836562481,7.967722256,16.63632627,2.768442365,6.613752024,7.534247298,6.50331839,0.388838297,3.175309864,1.542661452,1.133622577,6.325422963,11.90503982
123,Cambodia,KHM,Inflation,FP.CPI.TOTL.ZG,-0.791992529,-0.6006483,0.211466568,0.941746118,4.319336774,6.61525912,5.810685505,8.708827706,24.09685193,-1.241717542,3.996395281,5.478447496,2.934316093,2.941625095,3.855688614,1.223931955,3.019139751,2.912635574,2.459085154,1.942575008,2.940295143,2.920734776
125,St. Kitts and Nevis,KNA,Inflation,FP.CPI.TOTL.ZG,2.148855327,2.303447483,2.041091026,2.235436644,2.314554622,3.37781904,8.487485758,4.480886086,5.300296751,2.05793709,0.85087865,5.835165196,0.816089282,1.10698554,0.247865392,-2.30187563,-0.687037123,0.694916712,-1.037122141,-0.329562064,-1.167245018,1.19568887
126,"Korea, Rep.",KOR,Inflation,FP.CPI.TOTL.ZG,2.259165801,4.066575879,2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333
127,Kuwait,KWT,Inflation,FP.CPI.TOTL.ZG,1.812946139,1.3,0.888450148,0.961350294,1.248564437,4.142975836,3.057013392,5.484949833,10.58270979,4.609595484,4.496402878,4.839403499,3.255146003,2.682296841,2.908926729,3.271701661,3.198397767,2.171832985,0.543133148,1.091848027,2.101729548,3.423629476
128,Latin America & Caribbean (excluding high income),LAC,Inflation,FP.CPI.TOTL.ZG,7.057027291,6.584823685,5.282191456,5.792227448,5.296214452,5.222125348,4.287909842,6.284922949,9.233168882,2.764089135,3.796443338,5.053329702,3.946658679,2.744836219,3.428264148,2.924821697,2.537817104,3.137228702,2.324144854,2.096046353,1.884963991,4.271663815
129,Lao PDR,LAO,Inflation,FP.CPI.TOTL.ZG,25.08464143,7.811807948,10.63134463,15.48935292,10.46226673,7.165417599,6.545594391,4.661972695,7.628808876,0.141187675,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596912276,0.825478608,2.040392669,3.322558813,5.10407263,3.755620367
133,St. Lucia,LCA,Inflation,FP.CPI.TOTL.ZG,3.710786087,5.30722081,-0.255536627,1.034253724,1.460368144,3.898273708,2.395620825,2.823103737,5.549547694,-0.156936087,3.250344092,2.769407941,4.177635871,1.46856511,3.516955514,-0.983600953,-3.078217657,0.104262079,1.935618932,0.539087559,-1.755808335,2.410703122
134,Latin America & Caribbean,LCN,Inflation,FP.CPI.TOTL.ZG,4.608229989,4.055080613,3.950116637,3.733735662,4.380322865,4.440575657,4.25195322,4.578085724,8.108108108,2.500499888,3.491288726,4.977735637,3.781807547,2.528647885,3.383412727,1.861483029,1.650389944,2.19201011,2.324144854,2.252121914,0.993337023,3.878054424
135,Least developed countries: UN classification,LDC,Inflation,FP.CPI.TOTL.ZG,4.012120811,4.714896347,4.464264007,6.489432087,4.534213741,7.564080617,6.852466179,7.785568962,11.01038801,4.68438869,5.982545216,7.06704499,6.441212809,5.643038834,4.522332028,4.377126651,5.432710958,4.965517588,3.477966669,3.093420881,4.721120567,4.902509242
136,Low income,LIC,Inflation,FP.CPI.TOTL.ZG,3.822600881,4.492596092,4.166472255,6.969566113,4.213762688,8.505850759,7.341446083,8.182136383,12.24821745,5.006273615,5.049680759,7.622822628,6.831787034,5.76277967,4.522332028,5.544688913,6.035758582,8.156863234,4.092978193,2.867588034,5.197710369,5.75036909
138,Sri Lanka,LKA,Inflation,FP.CPI.TOTL.ZG,6.17627591,14.1584558,9.55103167,6.314637871,7.57592583,11.6396861,10.02018361,15.84211149,22.56449553,3.464963221,6.217648893,6.716768436,7.542913732,6.908450348,3.179002282,3.768367831,3.958888466,7.704137679,2.135037737,3.528393582,6.153945084,7.014780712
139,Lower middle income,LMC,Inflation,FP.CPI.TOTL.ZG,4.010778361,4.419772459,3.533042143,4.818385679,4.63500759,5.378875964,5.80360444,6.557227726,10.76141823,4.919238055,4.69889065,6.220110992,5.513676083,5.23906715,4.953299185,3.768367831,3.219886894,3.717947088,3.999994927,3.03058665,3.681813416,4.706002055
140,Low & middle income,LMY,Inflation,FP.CPI.TOTL.ZG,4.18234634,5.147468002,4.297152039,5.140448251,4.678437536,6.427552781,6.125566156,6.372881356,10.44412838,4.219030521,4.123228561,5.954441258,5.010187731,4.614747585,3.561794364,3.15783118,2.821707847,3.602477413,3.207200124,2.705597298,2.951922532,4.271663815
141,Lesotho,LSO,Inflation,FP.CPI.TOTL.ZG,6.131975387,-9.616153539,33.81257834,6.629163571,5.023420686,3.437884231,6.072718797,8.01243669,10.71566613,7.305851166,3.461525866,5.036630521,6.051436621,4.865118995,5.37028961,3.218445137,6.596504907,4.447699374,4.751803016,5.187083592,4.978096763,6.04774592
142,Late-demographic dividend,LTE,Inflation,FP.CPI.TOTL.ZG,4.10280983,4.646044421,2.801155052,3.234648173,3.857303914,4.142975836,4.36552203,5.438758839,8.955987052,3.041668277,3.297779613,4.370735599,3.316055667,2.682296841,2.044614815,1.557907113,0.977675135,2.177275727,2.474463471,2.161762581,1.940319966,3.459343525
143,Lithuania,LTU,Inflation,FP.CPI.TOTL.ZG,0.981615479,1.367120308,0.28150661,-1.13430855,1.164102521,2.658484841,3.739120041,5.737173828,10.92588562,4.453044565,1.319213621,4.130275626,3.089982771,1.047479371,0.103758009,-0.884097406,0.905525075,3.722888623,2.697927792,2.33450938,1.19989445,4.683544209
144,Luxembourg,LUX,Inflation,FP.CPI.TOTL.ZG,3.15076707,2.663821106,2.074086136,2.049840306,2.225679164,2.487696652,2.666314946,2.312458618,3.40187963,0.368041998,2.273679116,3.410683411,2.662841655,1.734039635,0.628543985,0.474743161,0.290833333,1.730799591,1.528195243,1.743320757,0.819957302,2.526920091
145,Latvia,LVA,Inflation,FP.CPI.TOTL.ZG,2.654254778,2.487040036,1.938875739,2.942647529,6.192385472,6.748450279,6.536199088,10.09297758,15.40231911,3.534106729,-1.08463595,4.370735599,2.257789244,-0.029454778,0.620490637,0.174242244,0.140633335,2.930363124,2.534454242,2.811409201,0.219064905,3.275829374
148,Morocco,MAR,Inflation,FP.CPI.TOTL.ZG,1.894634568,0.619801875,2.795619669,1.167733675,1.493444034,0.98264166,3.28476167,2.042085127,3.714843115,0.971862999,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884
150,Moldova,MDA,Inflation,FP.CPI.TOTL.ZG,31.29930158,9.764662858,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129
151,Madagascar,MDG,Inflation,FP.CPI.TOTL.ZG,11.8596845,7.916944845,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,9.296508394,8.954218024,9.247321736,9.482540486,5.713844342,5.826429445,6.080408111,7.404191742,6.035758582,8.609050754,8.594229589,5.610514415,4.201793122,5.812251188
152,Maldives,MDV,Inflation,FP.CPI.TOTL.ZG,-1.174756812,0.67257737,4.178672399,-1.260651135,-1.685412125,1.300275009,2.738421316,6.794773539,12.04145835,4.530176591,6.149885368,11.27341461,10.88469566,3.805630009,2.120001757,0.953206659,0.502509414,2.817473382,-0.133373386,0.220029731,-1.369774256,0.543149689
153,Middle East & North Africa,MEA,Inflation,FP.CPI.TOTL.ZG,1.812946139,1.74665225,1.83299389,1.981967346,3.122262047,3.104966401,3.483406997,4.167823301,11.27066524,2.920897118,3.749157276,4.524211505,3.731209508,2.964004999,2.346268657,1.494759286,1.852075752,1.491939455,1.945793046,1.048834037,0.672256809,2.683877773
154,Mexico,MEX,Inflation,FP.CPI.TOTL.ZG,9.491561494,6.367738062,5.030727332,4.546900121,4.688408848,3.988057146,3.629467624,3.966849055,5.124982746,5.297355842,4.156727227,3.407378246,4.111509811,3.806390697,4.018616081,2.72064065,2.821707847,6.04145724,4.899350154,3.635961421,3.396834156,5.689208477
156,Middle income,MIC,Inflation,FP.CPI.TOTL.ZG,4.366664513,5.253053034,4.297152039,4.634226744,4.699389725,5.036704082,5.564937704,6.177806835,10.15454466,3.675952456,3.996395281,5.686319596,4.51541624,3.967746218,3.525662038,2.891336173,2.464588564,3.323894476,3.123630622,2.610571828,2.564117709,4.261051274
157,North Macedonia,MKD,Inflation,FP.CPI.TOTL.ZG,6.60742291,5.198885257,2.314597941,0.855562123,-0.448650207,0.525515951,3.213629296,2.251757983,8.33189667,-0.739633963,1.50997522,3.904754221,3.316055667,2.785000567,-0.281705033,-0.299920476,-0.239290788,1.351618897,1.458312985,0.766439573,1.200073489,3.230749121
158,Mali,MLI,Inflation,FP.CPI.TOTL.ZG,-0.677661659,5.187011919,5.032822757,-1.34672619,-3.099781281,6.397882939,1.543525969,1.412002017,9.170988137,2.463751886,1.108926907,2.955643952,5.323128471,-0.606736356,0.883814547,1.450690576,-1.799647071,1.759857429,0.299546507,-1.658266948,0.43808894,3.925602831
159,Malta,MLT,Inflation,FP.CPI.TOTL.ZG,2.369592875,2.929492443,2.188490481,1.303837774,2.790828481,3.007966525,2.773780065,1.249219238,4.258621719,2.084327461,1.515635136,2.962985282,2.375820578,1.180284364,0.310306472,1.100548264,0.642702772,1.364354482,1.157823625,1.642060018,0.638544957,1.497892179
161,Middle East & North Africa (excluding high income),MNA,Inflation,FP.CPI.TOTL.ZG,2.683805353,2.126545269,2.729135699,4.335993088,3.797040176,3.800468027,5.047032961,4.325807947,12.31073676,2.920897118,3.950078759,4.971485717,6.089096416,4.037629336,2.89947905,1.494759286,2.186861615,3.822623329,4.366150645,2.478578852,2.096269389,5.706350208
163,Mongolia,MNG,Inflation,FP.CPI.TOTL.ZG,11.59553876,6.277360205,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.630963096,27.95566502,7.619505935,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.796040261,7.352812434
166,Mauritania,MRT,Inflation,FP.CPI.TOTL.ZG,3.254067458,4.714896347,3.895705258,5.151901508,10.36762335,12.12564872,6.241033281,7.254108413,7.346635412,2.220920324,6.283540874,5.686319596,4.902427272,4.129101738,3.534368561,3.237703083,1.48600677,2.275034573,3.048914829,2.300092621,2.385694885,3.565164847
167,Mauritius,MUS,Inflation,FP.CPI.TOTL.ZG,4.199288256,5.389344262,6.419333722,3.921053576,4.710370601,4.93717005,8.913501057,8.827292724,9.732283171,2.516091281,2.932363014,6.522492549,3.852160333,3.543295739,3.21769192,1.286549708,0.977675135,3.666997027,3.216053831,0.40565519,2.580800772,4.028528882
169,Malaysia,MYS,Inflation,FP.CPI.TOTL.ZG,1.534740237,1.416784732,1.807872463,1.089676326,1.421271159,2.975070927,3.609235642,2.027353178,5.440782211,0.583308406,1.622852356,3.174470922,1.663571025,2.105012312,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415
170,North America,NAC,Inflation,FP.CPI.TOTL.ZG,3.048148614,2.675645629,1.922213018,2.514329093,2.267247706,2.80314944,2.613984748,2.495528237,3.104685486,-0.028039732,1.708457492,3.034488329,1.792507748,1.201562277,1.764429442,0.621934248,1.345171376,1.863497066,2.355404485,1.88073955,0.975292014,4.046526024
173,Niger,NER,Inflation,FP.CPI.TOTL.ZG,2.900149736,4.005514284,2.628865979,-1.614407692,0.262543757,7.797497818,0.04048583,0.053959261,11.30510988,0.582906591,0.804073081,2.94238514,0.45508982,2.29723115,-0.93028726,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028
174,Nigeria,NGA,Inflation,FP.CPI.TOTL.ZG,6.933292156,18.87364621,12.8765792,14.03178361,14.99803382,17.86349337,8.22522152,5.388007969,11.58107517,12.55496039,13.72020184,10.84002754,12.21778174,8.475827285,8.062485824,9.009387183,15.67534055,16.52353998,12.09473155,11.39679497,13.24602343,16.95284572
175,Nicaragua,NIC,Inflation,FP.CPI.TOTL.ZG,7.069913523,5.986041863,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,4.928413969
176,Netherlands,NLD,Inflation,FP.CPI.TOTL.ZG,2.360522338,4.155841272,3.287531047,2.09199839,1.263647392,1.688130179,1.101501065,1.613858598,2.486501983,1.18977687,1.275305696,2.341070178,2.455547653,2.506898527,0.97603508,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088
177,Norway,NOR,Inflation,FP.CPI.TOTL.ZG,3.085506091,3.00419704,1.286725284,2.487825535,0.454498502,1.532133676,2.329349808,0.712589074,3.753930818,2.197385869,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,3.483880553
178,Nepal,NPL,Inflation,FP.CPI.TOTL.ZG,2.478820207,2.688303735,3.029399487,5.707009319,2.841811312,6.836332659,6.920335807,2.269219244,9.907830053,11.09482374,9.326504107,9.227075461,9.459809804,9.040163119,8.364154697,7.868908956,8.79034332,3.627096107,4.061163388,5.568685478,5.052366553,4.087910459
180,New Zealand,NZL,Inflation,FP.CPI.TOTL.ZG,2.615234462,2.625816304,2.677092577,1.753574448,2.290249028,3.037023326,3.365401962,2.376143103,3.958949373,2.115651106,2.30202386,4.027906674,1.059913184,1.134422664,1.227507506,0.292704628,0.646240284,1.850787675,1.598297038,1.619631902,1.7145617,3.941120608
181,OECD members,OED,Inflation,FP.CPI.TOTL.ZG,3.063803449,3.189082681,2.477360679,2.184283582,2.257964096,2.469598987,2.600153765,2.484704388,4.11407022,1.104577112,1.807352306,3.374297594,2.529455209,1.451565264,0.624517311,0.338705695,0.443258966,1.822643361,1.932468123,1.740712679,0.732851645,2.815288544
183,Other small states,OSS,Inflation,FP.CPI.TOTL.ZG,4.080073586,3.382377092,3.416581948,2.937431241,3.23751394,3.329199228,3.709784798,5.103834376,9.079439646,3.131118284,3.163401412,4.800635942,4.039323561,3.260994569,2.120001757,1.548691582,1.503120559,2.380235991,2.647070733,1.642060018,1.777407838,2.446088672
184,Pakistan,PAK,Inflation,FP.CPI.TOTL.ZG,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561
185,Panama,PAN,Inflation,FP.CPI.TOTL.ZG,1.498961116,0.307062436,1.005830904,0.391666667,0.474723078,2.855883248,2.457893464,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373
186,Peru,PER,Inflation,FP.CPI.TOTL.ZG,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815
187,Philippines,PHL,Inflation,FP.CPI.TOTL.ZG,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221
189,Papua New Guinea,PNG,Inflation,FP.CPI.TOTL.ZG,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781,6.673728814,5.42204568,4.374489215,3.928672909,4.871673986,4.48359014
190,Poland,POL,Inflation,FP.CPI.TOTL.ZG,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047
191,Pre-demographic dividend,PRE,Inflation,FP.CPI.TOTL.ZG,4.165404423,5.077450455,4.378759718,5.227733861,4.10703594,7.797497818,6.695264658,5.995907559,10.28768479,4.561506877,3.976552885,6.429396811,6.441212809,4.631616197,3.305037626,3.394231378,4.664662358,4.975951506,2.96760366,2.377587328,3.301806762,4.973925583
194,Portugal,PRT,Inflation,FP.CPI.TOTL.ZG,2.853030393,4.369903306,3.600346583,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191
195,Paraguay,PRY,Inflation,FP.CPI.TOTL.ZG,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.591308846,8.128776435,10.15454466,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101
196,West Bank and Gaza,PSE,Inflation,FP.CPI.TOTL.ZG,2.798198924,1.222784759,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028
197,Pacific island small states,PSS,Inflation,FP.CPI.TOTL.ZG,2.348103274,4.055477442,1.963567542,3.016241299,4.964075767,3.951462352,4.429811434,4.369595142,11.00644718,5.311009546,2.102442434,4.878646417,2.049018835,1.605630546,1.451424524,0.648242939,1.073393889,1.583942486,2.896219323,1.359307405,0.218181818,2.47788272
198,Post-demographic dividend,PST,Inflation,FP.CPI.TOTL.ZG,2.579876112,2.656910939,1.998749211,2.021685429,2.079244646,2.37531959,2.457924442,2.327611289,4.152797081,0.839262247,1.996212367,3.329853234,2.485675622,1.408581092,0.906797949,0.368046842,0.607397075,1.730799591,1.73860862,1.619631902,0.632267332,2.518371096
200,Qatar,QAT,Inflation,FP.CPI.TOTL.ZG,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657
201,Romania,ROU,Inflation,FP.CPI.TOTL.ZG,45.66659404,34.47701235,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761
202,Russian Federation,RUS,Inflation,FP.CPI.TOTL.ZG,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892
203,Rwanda,RWA,Inflation,FP.CPI.TOTL.ZG,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748
204,South Asia,SAS,Inflation,FP.CPI.TOTL.ZG,4.00943591,3.148261446,3.332564933,3.805858995,4.105936983,6.941475411,6.77492886,7.196728975,10.9746442,4.976824477,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891,4.171390211,4.520228675,3.331395164,3.628949659,5.691074747,5.545654308
205,Saudi Arabia,SAU,Inflation,FP.CPI.TOTL.ZG,-1.124994779,-1.120944775,0.247186514,0.612194395,0.515506767,0.479230398,2.209024079,4.167823301,9.870247913,5.057223147,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222,2.068840361,-0.83819458,2.45814158,-2.093333333,3.44545826,3.063289889
206,Sudan,SDN,Inflation,FP.CPI.TOTL.ZG,7.121258972,1.935295721,22.22472415,6.489432087,9.657546286,8.505850759,7.199129901,14.75427708,14.29712245,11.25675871,12.97766639,18.09661712,35.55905741,36.52234491,36.90664279,16.90957061,17.75025383,32.3516261,63.29250735,50.9940515,150.3227239,382.8159983
208,Singapore,SGP,Inflation,FP.CPI.TOTL.ZG,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,0.962901778,2.104880036,6.627781774,0.596720257,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167,-0.53226874,0.57626031,0.438620118,0.565260569,-0.181916667,2.30485959
